mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.00827320416768392,0.0009595848021777533,0.9176668326059977,0.06904521810836757,1,{'n_neighbors': 1},0.3008237112502376,0.2821082040186619,0.3033825898242519,0.2954381683643838,0.009483421568990827,6,0.999907199552347,1.0,0.9998144209147551,0.9999072068223674,7.576234447146535e-05
0.01084121068318685,0.0022904775845148536,1.6512568791707356,0.6921389804150738,3,{'n_neighbors': 3},0.334779569702325,0.32178879306949776,0.3386922165525501,0.3317535264414576,0.007224916826480056,5,0.621772330385068,0.6258000148128268,0.6213620730095725,0.622978139402489,0.00200238414598507
0.00886988639831543,0.0021763700510458468,1.2970912456512451,0.20969219116167812,5,{'n_neighbors': 5},0.3573160914154473,0.338408193561902,0.3575522606448389,0.3510921818740627,0.008969452365427169,4,0.5489977550626732,0.5548164017219218,0.5481660542582105,0.5506600703476018,0.0029585187089604266
0.0073757171630859375,0.0009997430334684713,1.924164851506551,0.44245099486068534,7,{'n_neighbors': 7},0.3625875255990127,0.34805786283789175,0.36252727616357355,0.35772422153349265,0.006835192039371546,3,0.5142356129049956,0.5174866880935668,0.5094048341332497,0.5137090450439373,0.003320345980285593
0.013689835866292318,0.009721950257538914,1.8634528319040935,0.48905035516425016,9,{'n_neighbors': 9},0.36682220203101196,0.35376812758447257,0.3849700731993571,0.36852013427161384,0.012794597374381886,2,0.4897871405899014,0.4938514165425923,0.48470819596806397,0.4894489177001859,0.0037403579740416235
0.00799711545308431,0.001672050333173507,2.201356887817383,0.6157388195601095,11,{'n_neighbors': 11},0.37321703912773224,0.3642985223299453,0.3822412135424471,0.3732522583333749,0.0073251153474937145,1,0.47824133653845863,0.48103445082564733,0.46944665192307056,0.47624081309572547,0.00493766755903591
